position_m,amplitude
0.08671632166966496,0.015081887031393085
0.08712536092282377,0.016147222164951753
0.08753440017598256,0.01439220623966478
0.08794343942914136,0.015292666266855139
0.08835247868230015,0.01505201753585709
0.08876151793545896,0.01549051273090361
0.08917055718861776,0.015211588908961895
0.08957959644177654,0.015827740616892468
0.08998863569493536,0.015514965281505163
0.09039767494809413,0.015186551375785855
0.09080671420125294,0.014428065153971655
0.09121575345441173,0.013910352297288573
0.09162479270757053,0.014397112607073433
0.09203383196072931,0.013780133553493806
0.09244287121388813,0.015053165018036859
0.09285191046704692,0.013506439859378236
0.09326094972020571,0.013341441188746264
0.09366998897336452,0.015367774793725
0.09407902822652332,0.016511227544363228
0.09448806747968211,0.014389322293108972
0.09489710673284091,0.013650386024203981
0.09530614598599972,0.014617129301064773
0.0957151852391585,0.015420426890492382
0.0961242244923173,0.014717588174608533
0.09653326374547609,0.014951617545099518
0.09694230299863489,0.01420091830226576
0.09735134225179369,0.013677147850482817
0.09776038150495249,0.013633433867203502
0.09816942075811128,0.015114718434093866
0.09857846001127009,0.016477105662763485
0.09898749926442889,0.01397488981194932
0.09939653851758767,0.014629756472025256
0.09980557777074647,0.01361385189267495
0.10021461702390529,0.012953479431275002
0.10062365627706406,0.014803121551618902
0.10103269553022287,0.013244364666731099
0.10144173478338166,0.014912792099095597
0.10185077403654046,0.014414766363370558
0.10225981328969927,0.015271565848519393
0.10266885254285806,0.016219819232044685
0.10307789179601685,0.016291721027153264
0.10348693104917564,0.013763639732240861
0.10389597030233445,0.013531409770839518
0.10430500955549322,0.015460744523800146
0.10471404880865204,0.015789536153792326
0.10512308806181085,0.015377324580318076
0.10553212731496962,0.014748067785251244
0.10594116656812844,0.015784768374042572
0.10635020582128722,0.015115523467352534
0.10675924507444602,0.015102930915004429
0.1071682843276048,0.01554696452137583
0.10757732358076362,0.0152321076744703
0.10798636283392242,0.014821410733061792
0.1083954020870812,0.01570277063961084
0.10880444134024002,0.014942364499581062
0.10921348059339879,0.015900521635316075
0.1096225198465576,0.016264154377516053
0.1100315590997164,0.016144934081213907
0.11044059835287519,0.014203513036365873
0.11084963760603399,0.018385589607807524
0.11125867685919279,0.015485790943444839
